Architecture,Scenario,Scale,RunNumber,Timestamp,EndToEndMs,ServerCpuMs,ServerElapsedMs,CpuPercent,MemoryMb,MemSqlServerMb,LogicalReads,PhysicalReads,RowsReturned,InsertedId,ConcurrentWorkers,ThroughputRequestsPerSec,ErrorCount,RowsCopied,IngestionRowsPerSecond,IsWarmup,ErrorMessage
FederatedInMemory,T5_BurstSelect,Medium,1,03/11/2026 23:43:26,116.8748,238.315,674.263,7.880342960357666,36.97206115722656,1449.0546875,5790,4,0,,25,213.90410935462563,0,,,False,
FederatedInMemory,T5_BurstSelect,Medium,2,03/11/2026 23:43:26,119.8896,230.714,809.587,17.771459579467773,19.080490112304688,1449.0546875,5899,4,0,,25,208.5251764957094,0,,,False,
FederatedInMemory,T5_BurstSelect,Medium,3,03/11/2026 23:43:26,103.1894,252.39,542.522,23.39235496520996,33.32463836669922,1449.0546875,5772,4,0,,25,242.27294663986805,0,,,False,
FederatedInMemory,T5_BurstSelect,Medium,4,03/11/2026 23:43:26,113.4023,252.274,573.579,1.7390787601470947,24.585433959960938,1449.0546875,5794,4,0,,25,220.45408250097222,0,,,False,
FederatedInMemory,T5_BurstSelect,Medium,5,03/11/2026 23:43:26,88.2375,209.785,631.205,10.588326454162598,31.250320434570312,1449.0546875,5806,4,0,,25,283.3262501770789,0,,,False,
FederatedInMemory,T5_BurstSelect,Medium,6,03/11/2026 23:43:27,89.3947,254.279,560.135,14.911306381225586,71.34730529785156,1449.0546875,5866,4,0,,25,279.65863748074554,0,,,False,
FederatedInMemory,T5_BurstSelect,Medium,7,03/11/2026 23:43:27,102.0414,255.085,613.957,24.325448989868164,44.18389892578125,1449.0546875,5898,4,0,,25,244.99859860801595,0,,,False,
FederatedInMemory,T5_BurstSelect,Medium,8,03/11/2026 23:43:27,108.4392,247.186,642.809,6.6110663414001465,21.19678497314453,1449.0546875,6006,4,0,,25,230.54393614117404,0,,,False,
FederatedInMemory,T5_BurstSelect,Medium,9,03/11/2026 23:43:27,88.3506,249.05,444.076,32.771671295166016,25.04357147216797,1449.0546875,5838,4,0,,25,282.9635565576238,0,,,False,
FederatedInMemory,T5_BurstSelect,Medium,10,03/11/2026 23:43:27,94.0334,193.522,659.577,0,29.691139221191406,1449.0546875,6112,4,0,,25,265.86298060051,0,,,False,
FederatedInMemory,T5_BurstSelect,Medium,0,03/11/2026 23:43:27,131.4202,406.951,2186.569,0.6461439728736877,102.32083892822266,1449.0546875,11612,0,0,,50,380.4590161938576,0,,,True,
FederatedInMemory,T5_BurstSelect,Medium,1,03/11/2026 23:43:28,222.8561,385.803,2490.273,15.669081211090088,81.05731201171875,1449.0546875,11674,4,0,,50,224.36002424883142,0,,,False,
FederatedInMemory,T5_BurstSelect,Medium,2,03/11/2026 23:43:28,229.6648,428.939,2558.918,18.32368755340576,16.412277221679688,1449.0546875,11654,4,0,,50,217.70859095516596,0,,,False,
FederatedInMemory,T5_BurstSelect,Medium,3,03/11/2026 23:43:28,180.9724,410.413,1548.616,9.29648494720459,44.70166015625,1449.0546875,11998,4,0,,50,276.28522360315714,0,,,False,
FederatedInMemory,T5_BurstSelect,Medium,4,03/11/2026 23:43:28,172.2303,419.343,2166.272,14.782878875732422,55.028656005859375,1449.0546875,11643,4,0,,50,290.3089642182589,0,,,False,
FederatedInMemory,T5_BurstSelect,Medium,5,03/11/2026 23:43:29,158.4665,391.587,1900.395,19.983522415161133,85.7804946899414,1449.0546875,11745,4,0,,50,315.5241013084784,0,,,False,
FederatedInMemory,T5_BurstSelect,Medium,6,03/11/2026 23:43:29,158.69,378.62,1650.832,5.216958522796631,24.908233642578125,1449.0546875,11847,4,0,,50,315.0797151679375,0,,,False,
FederatedInMemory,T5_BurstSelect,Medium,7,03/11/2026 23:43:29,208.3863,415.975,1494.27,18.762556552886963,38.19453430175781,1449.0546875,11870,4,0,,50,239.93899790917158,0,,,False,
FederatedInMemory,T5_BurstSelect,Medium,8,03/11/2026 23:43:29,172.4487,416.134,1933.348,10.062640190124512,29.56261444091797,1449.0546875,11789,4,0,,50,289.9412984847088,0,,,False,
FederatedInMemory,T5_BurstSelect,Medium,9,03/11/2026 23:43:30,184.701,457.234,1579.041,21.213987350463867,71.75090789794922,1449.0546875,11644,4,0,,50,270.7077925945176,0,,,False,
FederatedInMemory,T5_BurstSelect,Medium,10,03/11/2026 23:43:30,212.3107,386.825,2209.966,15.47397232055664,96.13912200927734,1449.0546875,11539,4,0,,50,235.50391007141891,0,,,False,
FederatedInMemory,T5_BurstSelect,Medium,0,03/11/2026 23:43:30,59.5897,105.464,310.145,8.076922416687012,26.37944793701172,1449.0546875,2271,0,0,,10,167.81423635292677,0,,,True,
FederatedInMemory,T5_BurstSelect,Medium,1,03/11/2026 23:43:30,54.8356,108.599,313.446,26.197284698486328,50.93323516845703,1449.0546875,2454,4,0,,10,182.3632822472992,0,,,False,
FederatedInMemory,T5_BurstSelect,Medium,2,03/11/2026 23:43:30,48.331,111.567,209.218,0,35.05348205566406,1449.0546875,2456,4,0,,10,206.9065403157394,0,,,False,
FederatedInMemory,T5_BurstSelect,Medium,3,03/11/2026 23:43:31,65.8501,116.148,287.495,22.536115646362305,54.630462646484375,1449.0546875,2404,4,0,,10,151.8600579194261,0,,,False,
FederatedInMemory,T5_BurstSelect,Medium,4,03/11/2026 23:43:31,45.7596,106.958,196.674,27.88784408569336,20.126739501953125,1449.0546875,2328,4,0,,10,218.53337878827614,0,,,False,
FederatedInMemory,T5_BurstSelect,Medium,5,03/11/2026 23:43:31,64.1504,113.223,287.91,14.443746566772461,17.82976531982422,1449.0546875,2490,4,0,,10,155.88367336758617,0,,,False,
FederatedInMemory,T5_BurstSelect,Medium,6,03/11/2026 23:43:31,61.4715,94.839,223.592,13.470913887023926,27.98486328125,1449.0546875,2382,4,0,,10,162.67701292468868,0,,,False,
FederatedInMemory,T5_BurstSelect,Medium,7,03/11/2026 23:43:31,62.8477,97.149,243.292,18.514848709106445,14.646415710449219,1449.0546875,2382,4,0,,10,159.11481247523773,0,,,False,
FederatedInMemory,T5_BurstSelect,Medium,8,03/11/2026 23:43:31,52.9332,106.095,187.917,8.906813621520996,23.66376495361328,1449.0546875,2346,4,0,,10,188.91735243665602,0,,,False,
FederatedInMemory,T5_BurstSelect,Medium,9,03/11/2026 23:43:31,71.6382,102.346,119.641,20.799991607666016,18.863372802734375,1449.0546875,2385,4,0,,10,139.59033029863954,0,,,False,
FederatedInMemory,T5_BurstSelect,Medium,10,03/11/2026 23:43:31,45.5304,105.683,132.083,38.500885009765625,22.71014404296875,1449.0546875,2602,4,0,,10,219.63347565582558,0,,,False,
FederatedInMemory,T5_BurstSelect,Medium,0,03/11/2026 23:43:31,170.5999,431.393,2716.893,67.23925018310547,75.27481079101562,1449.0546875,11820,0,0,,50,293.0834074345882,0,,,True,
FederatedInMemory,T5_BurstSelect,Medium,1,03/11/2026 23:43:32,222.6968,485.73,2540.731,12.940446853637695,9.389183044433594,1449.0546875,12084,4,0,,50,224.52051399032226,0,,,False,
FederatedInMemory,T5_BurstSelect,Medium,2,03/11/2026 23:43:32,204.4399,432.722,1657.707,16.6415696144104,50.21843719482422,1449.0546875,11726,4,0,,50,244.57065377159742,0,,,False,
FederatedInMemory,T5_BurstSelect,Medium,3,03/11/2026 23:43:32,185.9568,395.708,2021.908,18.52579116821289,47.23528289794922,1449.0546875,11592,4,0,,50,268.8796537690474,0,,,False,
FederatedInMemory,T5_BurstSelect,Medium,4,03/11/2026 23:43:33,209.5645,483.6,1938.887,9.368466138839722,46.06958770751953,1449.0546875,12163,4,0,,50,238.59002836835438,0,,,False,
FederatedInMemory,T5_BurstSelect,Medium,5,03/11/2026 23:43:33,175.9041,435.519,1702.449,16.942068099975586,9.876274108886719,1449.0546875,11490,4,0,,50,284.2457907462077,0,,,False,
FederatedInMemory,T5_BurstSelect,Medium,6,03/11/2026 23:43:33,185.2298,470.312,1437.991,13.10838508605957,17.647216796875,1449.0546875,11509,2,0,,50,269.93496726768586,0,,,False,
FederatedInMemory,T5_BurstSelect,Medium,7,03/11/2026 23:43:33,191.0934,385.055,2073.291,34.10301208496094,59.27777099609375,1449.0546875,11525,4,0,,50,261.6521554381261,0,,,False,
FederatedInMemory,T5_BurstSelect,Medium,8,03/11/2026 23:43:34,244.0066,406.345,2710.908,7.531618118286133,48.98566436767578,1449.0546875,11528,4,0,,50,204.91249007198985,0,,,False,
FederatedInMemory,T5_BurstSelect,Medium,9,03/11/2026 23:43:34,186.5062,464.938,1689.667,16.942441940307617,34.34685516357422,1449.0546875,11578,4,0,,50,268.08760244967726,0,,,False,
FederatedInMemory,T5_BurstSelect,Medium,10,03/11/2026 23:43:34,207.2272,406.683,2523.235,23.761253356933594,81.94939422607422,1449.0546875,11643,4,0,,50,241.281067350232,0,,,False,
FederatedInMemory,T5_BurstSelect,Medium,0,03/11/2026 23:43:34,358.7471,684.869,11393.83,6.236385822296143,203.97095489501953,1449.0546875,22927,0,0,,100,278.74789789241504,0,,,True,
FederatedInMemory,T5_BurstSelect,Medium,1,03/11/2026 23:43:35,331.6324,813.831,9951.117,25.215309143066406,70.6037368774414,1449.0546875,23280,4,0,,100,301.53869163567856,0,,,False,
FederatedInMemory,T5_BurstSelect,Medium,2,03/11/2026 23:43:35,353.3147,833.842,9499.418,21.260141372680664,90.58790588378906,1449.0546875,23122,4,0,,100,283.03379395196407,0,,,False,
FederatedInMemory,T5_BurstSelect,Medium,3,03/11/2026 23:43:36,415.7224,859.499,13380.326,20.20095443725586,112.94320678710938,1449.0546875,23014,4,0,,100,240.54513300221495,0,,,False,
FederatedInMemory,T5_BurstSelect,Medium,4,03/11/2026 23:43:36,412.9582,757.274,10392.993,14.303449153900146,123.73548126220703,1449.0546875,23161,4,0,,100,242.1552592974301,0,,,False,
FederatedInMemory,T5_BurstSelect,Medium,5,03/11/2026 23:43:37,429.9316,841.787,13441.574,16.04287052154541,152.30318450927734,1449.0546875,23309,4,0,,100,232.59513838945543,0,,,False,
FederatedInMemory,T5_BurstSelect,Medium,6,03/11/2026 23:43:37,432.4186,862.032,14541.891,14.509775161743164,107.11885070800781,1449.0546875,23241,4,0,,100,231.25739734599762,0,,,False,
FederatedInMemory,T5_BurstSelect,Medium,7,03/11/2026 23:43:38,432.0827,806.574,11359.888,10.73207676410675,29.137405395507812,1449.0546875,23573,4,0,,100,231.43717626278487,0,,,False,
FederatedInMemory,T5_BurstSelect,Medium,8,03/11/2026 23:43:38,337.5966,786.205,9402.828,16.809090614318848,86.0833740234375,1449.0546875,22896,4,0,,100,296.21151397851753,0,,,False,
FederatedInMemory,T5_BurstSelect,Medium,9,03/11/2026 23:43:39,354.4426,895.168,11574.271,13.083342552185059,197.42227935791016,1449.0546875,23821,4,0,,100,282.133129595596,0,,,False,
FederatedInMemory,T5_BurstSelect,Medium,10,03/11/2026 23:43:39,365.3658,717.385,8533.076,18.628724098205566,72.55083465576172,1449.0546875,22918,4,0,,100,273.6983045484826,0,,,False,
FederatedInMemory,T5_BurstSelect,Medium,0,03/11/2026 23:43:39,731.9168,1448.885,30357.369,19.068261861801147,84.56629943847656,1449.0546875,45792,0,0,,200,273.2551022192686,0,,,True,
FederatedInMemory,T5_BurstSelect,Medium,1,03/11/2026 23:43:40,684.1497,1603.095,29153.25,18.161243200302124,97.87358856201172,1449.0546875,46411,4,0,,200,292.33368077191295,0,,,False,
FederatedInMemory,T5_BurstSelect,Medium,2,03/11/2026 23:43:41,737.2511,1534.118,30388.161,16.243520736694336,231.48082733154297,1449.0546875,45954,4,0,,200,271.277994702212,0,,,False,
FederatedInMemory,T5_BurstSelect,Medium,3,03/11/2026 23:43:42,750.4534,1555.505,31181.236,23.198575496673584,259.5051574707031,1449.0546875,45816,4,0,,200,266.50555517504483,0,,,False,
FederatedInMemory,T5_BurstSelect,Medium,4,03/11/2026 23:43:43,842.2789,1547.621,35091.249,13.829315662384033,60.29536437988281,1449.0546875,46041,4,0,,200,237.45103907981073,0,,,False,
FederatedInMemory,T5_BurstSelect,Medium,5,03/11/2026 23:43:43,671.6723,1436.368,23407.033,23.224052667617798,81.99935913085938,1449.0546875,46106,4,0,,200,297.7642520020552,0,,,False,
FederatedInMemory,T5_BurstSelect,Medium,6,03/11/2026 23:43:44,691.6235,1608.822,26824.895,21.8286612033844,247.62296295166016,1449.0546875,45843,4,0,,200,289.17467379289457,0,,,False,
FederatedInMemory,T5_BurstSelect,Medium,7,03/11/2026 23:43:45,728.0519,1669.632,30190.041,20.67066478729248,70.7201156616211,1449.0546875,46040,4,0,,200,274.7056906245283,0,,,False,
FederatedInMemory,T5_BurstSelect,Medium,8,03/11/2026 23:43:46,664.5037,1529.686,24178.533,22.083629608154297,158.30555725097656,1449.0546875,45979,4,0,,200,300.97650321585866,0,,,False,
FederatedInMemory,T5_BurstSelect,Medium,9,03/11/2026 23:43:46,802.3582,1548.432,33607.434,18.03276038169861,372.6896209716797,1449.0546875,45700,4,0,,200,249.26522842291635,0,,,False,
FederatedInMemory,T5_BurstSelect,Medium,10,03/11/2026 23:43:47,778.2534,1508.117,32659.275,15.300560235977173,419.25814056396484,1449.0546875,46262,4,0,,200,256.98570671197837,0,,,False,
FederatedInMemory,T7_BurstInsert,Medium,0,03/11/2026 23:43:48,12.5079,9.164,9.173,16.88100814819336,56.366371154785156,1449.0546875,130,0,0,,10,799.4947193373787,0,,,True,
FederatedInMemory,T7_BurstInsert,Medium,1,03/11/2026 23:43:48,15.8995,9.314,19.122,36.147911071777344,56.47533416748047,1449.0546875,130,0,0,,10,628.9505959306896,0,,,False,
FederatedInMemory,T7_BurstInsert,Medium,2,03/11/2026 23:43:48,18.843,9.108,20.847,0,56.58116149902344,1449.0546875,130,0,0,,10,530.7010560951016,0,,,False,
FederatedInMemory,T7_BurstInsert,Medium,3,03/11/2026 23:43:48,17.5285,10.544,13.372,16.67678451538086,56.682960510253906,1449.0546875,137,1,0,,10,570.4994722879882,0,,,False,
FederatedInMemory,T7_BurstInsert,Medium,4,03/11/2026 23:43:48,21.49,9.517,47.245,7.885300159454346,56.784629821777344,1449.0546875,130,0,0,,10,465.33271288971616,0,,,False,
FederatedInMemory,T7_BurstInsert,Medium,5,03/11/2026 23:43:48,20.5335,7.625,7.634,0.3733298182487488,56.8988037109375,1449.0546875,130,0,0,,10,487.00903401758103,0,,,False,
FederatedInMemory,T7_BurstInsert,Medium,6,03/11/2026 23:43:49,20.6652,9.107,9.174,13.102581024169922,57.000244140625,1449.0546875,130,0,0,,10,483.9053094090548,0,,,False,
FederatedInMemory,T7_BurstInsert,Medium,7,03/11/2026 23:43:49,18.8631,9.078,9.087,18.9408016204834,57.099693298339844,1449.0546875,131,0,0,,10,530.1355556615827,0,,,False,
FederatedInMemory,T7_BurstInsert,Medium,8,03/11/2026 23:43:49,21.3685,9.579,15.059,0,57.20892333984375,1449.0546875,132,1,0,,10,467.97856658165057,0,,,False,
FederatedInMemory,T7_BurstInsert,Medium,9,03/11/2026 23:43:49,19.6295,7.804,17.646,17.444482803344727,57.31836700439453,1449.0546875,131,0,0,,10,509.4373264729106,0,,,False,
FederatedInMemory,T7_BurstInsert,Medium,10,03/11/2026 23:43:49,23.6331,9.598,13.769,35.905174255371094,57.42938232421875,1449.0546875,144,1,0,,10,423.1353483038619,0,,,False,
FederatedInMemory,T7_BurstInsert,Medium,0,03/11/2026 23:43:49,13.3586,12.007,128.375,5.242730140686035,57.626014709472656,1449.0546875,326,0,0,,25,1871.4535954366474,0,,,True,
FederatedInMemory,T7_BurstInsert,Medium,1,03/11/2026 23:43:49,19.9198,14.737,111.558,0,57.8450927734375,1449.0546875,325,0,0,,25,1255.0326810510144,0,,,False,
FederatedInMemory,T7_BurstInsert,Medium,2,03/11/2026 23:43:49,23.2023,16.848,67.938,33.25048065185547,58.064414978027344,1449.0546875,323,0,0,,25,1077.4793878193111,0,,,False,
FederatedInMemory,T7_BurstInsert,Medium,3,03/11/2026 23:43:49,24.5361,15.774,18.482,4.862447261810303,58.28362274169922,1449.0546875,324,0,0,,25,1018.9068352346134,0,,,False,
FederatedInMemory,T7_BurstInsert,Medium,4,03/11/2026 23:43:49,23.5753,14.911,24.644,12.104873657226562,58.49510955810547,1449.0546875,329,1,0,,25,1060.4318927012594,0,,,False,
FederatedInMemory,T7_BurstInsert,Medium,5,03/11/2026 23:43:49,25.7275,15.505,16.243,0,58.714385986328125,1449.0546875,325,0,0,,25,971.7228646390049,0,,,False,
FederatedInMemory,T7_BurstInsert,Medium,6,03/11/2026 23:43:49,20.326,15.978,47.446,28.36066436767578,58.93360900878906,1449.0546875,325,0,0,,25,1229.951785889993,0,,,False,
FederatedInMemory,T7_BurstInsert,Medium,7,03/11/2026 23:43:49,23.5707,16.876,38.618,46.43366622924805,59.14503479003906,1449.0546875,324,0,0,,25,1060.638843988511,0,,,False,
FederatedInMemory,T7_BurstInsert,Medium,8,03/11/2026 23:43:49,22.293,17.102,46.885,0,59.36432647705078,1449.0546875,325,0,0,,25,1121.4282510204996,0,,,False,
FederatedInMemory,T7_BurstInsert,Medium,9,03/11/2026 23:43:50,17.7024,14.716,34.964,0,59.587074279785156,1449.0546875,325,0,0,,25,1412.2378886478668,0,,,False,
FederatedInMemory,T7_BurstInsert,Medium,10,03/11/2026 23:43:50,20.4067,15.91,58.485,26.729076385498047,59.798561096191406,1449.0546875,382,1,0,,25,1225.0878387980417,0,,,False,
FederatedInMemory,T7_BurstInsert,Medium,0,03/11/2026 23:43:50,19.3972,26.069,359.286,28.393131256103516,60.19793701171875,1449.0546875,758,0,0,,50,2577.6916255954466,0,,,True,
FederatedInMemory,T7_BurstInsert,Medium,1,03/11/2026 23:43:50,32.0095,24.063,29.384,20.54608917236328,60.598602294921875,1449.0546875,651,0,0,,50,1562.0362704822005,0,,,False,
FederatedInMemory,T7_BurstInsert,Medium,2,03/11/2026 23:43:50,30.1456,23.802,95.803,8.404814720153809,61.0101318359375,1449.0546875,651,0,0,,50,1658.6168462395838,0,,,False,
FederatedInMemory,T7_BurstInsert,Medium,3,03/11/2026 23:43:50,36.601,26.212,189.671,1.5622422695159912,61.41138458251953,1449.0546875,663,1,0,,50,1366.0828939100024,0,,,False,
FederatedInMemory,T7_BurstInsert,Medium,4,03/11/2026 23:43:50,41.1684,27.004,155.573,32.6109733581543,55.11866760253906,1449.0546875,657,1,0,,50,1214.523760942859,0,,,False,
FederatedInMemory,T7_BurstInsert,Medium,5,03/11/2026 23:43:50,33.5923,27.719,201.74,21.885961532592773,55.526084899902344,1449.0546875,649,0,0,,50,1488.4363380893838,0,,,False,
FederatedInMemory,T7_BurstInsert,Medium,6,03/11/2026 23:43:50,32.2855,26.622,231.025,15.528336524963379,55.92559814453125,1449.0546875,650,0,0,,50,1548.6828452401232,0,,,False,
FederatedInMemory,T7_BurstInsert,Medium,7,03/11/2026 23:43:50,38.5286,24.913,31.236,17.555757522583008,56.3328857421875,1449.0546875,660,1,0,,50,1297.7372653042155,0,,,False,
FederatedInMemory,T7_BurstInsert,Medium,8,03/11/2026 23:43:50,31.1589,28.077,112.356,24.2904109954834,56.73243713378906,1449.0546875,649,0,0,,50,1604.6779571807733,0,,,False,
FederatedInMemory,T7_BurstInsert,Medium,9,03/11/2026 23:43:51,38.2945,25.819,178.485,12.495314598083496,57.14002227783203,1449.0546875,648,0,0,,50,1305.6705270991918,0,,,False,
FederatedInMemory,T7_BurstInsert,Medium,10,03/11/2026 23:43:51,39.4759,26.35,187.798,15.024995803833008,57.54723358154297,1449.0546875,665,1,0,,50,1266.595568435425,0,,,False,
FederatedInMemory,T7_BurstInsert,Medium,0,03/11/2026 23:43:51,5.7334,9.792,15.141,27.769445419311523,57.656715393066406,1449.0546875,130,0,0,,10,1744.1657655143547,0,,,True,
FederatedInMemory,T7_BurstInsert,Medium,1,03/11/2026 23:43:51,34.0658,10.625,10.635,3.6118621826171875,57.75836181640625,1449.0546875,130,0,0,,10,293.5495423562635,0,,,False,
FederatedInMemory,T7_BurstInsert,Medium,2,03/11/2026 23:43:51,20.5,11.415,33.45,29.065786361694336,57.860137939453125,1449.0546875,129,0,0,,10,487.8048780487805,0,,,False,
FederatedInMemory,T7_BurstInsert,Medium,3,03/11/2026 23:43:51,22.1004,14.247,56.864,4.947665691375732,57.961631774902344,1449.0546875,149,1,0,,10,452.4804980905323,0,,,False,
FederatedInMemory,T7_BurstInsert,Medium,4,03/11/2026 23:43:51,21.8528,13.896,27.011,10.112889289855957,58.07130432128906,1449.0546875,130,0,0,,10,457.60726314248063,0,,,False,
FederatedInMemory,T7_BurstInsert,Medium,5,03/11/2026 23:43:51,21.5348,11.775,11.781,9.24714469909668,58.18019104003906,1449.0546875,130,0,0,,10,464.3646562772814,0,,,False,
FederatedInMemory,T7_BurstInsert,Medium,6,03/11/2026 23:43:51,20.1865,8.564,8.573,39.8745231628418,58.27423858642578,1449.0546875,131,0,0,,10,495.38057612761,0,,,False,
FederatedInMemory,T7_BurstInsert,Medium,7,03/11/2026 23:43:51,16.2426,10.872,42.147,0,58.38359832763672,1449.0546875,167,1,0,,10,615.6649797446222,0,,,False,
FederatedInMemory,T7_BurstInsert,Medium,8,03/11/2026 23:43:51,19.0364,10.355,10.366,25.098419189453125,58.48522186279297,1449.0546875,130,0,0,,10,525.3094072408649,0,,,False,
FederatedInMemory,T7_BurstInsert,Medium,9,03/11/2026 23:43:52,19.5151,7.251,7.469,0.13529981672763824,58.58685302734375,1449.0546875,130,0,0,,10,512.423712919739,0,,,False,
FederatedInMemory,T7_BurstInsert,Medium,10,03/11/2026 23:43:52,22.0376,11.323,40.676,12.029715538024902,58.70411682128906,1449.0546875,129,0,0,,10,453.7699204995099,0,,,False,
FederatedInMemory,T7_BurstInsert,Medium,0,03/11/2026 23:43:52,20.8965,26.684,406.325,6.722255229949951,59.087806701660156,1449.0625,648,1,0,,50,2392.745196564018,0,,,True,
FederatedInMemory,T7_BurstInsert,Medium,1,03/11/2026 23:43:52,42.242,24.623,116.184,11.52783489227295,59.5029296875,1449.0625,650,0,0,,50,1183.6560768902987,0,,,False,
FederatedInMemory,T7_BurstInsert,Medium,2,03/11/2026 23:43:52,41.919,26.944,98.924,14.690899848937988,59.90248107910156,1449.0625,654,1,0,,50,1192.7765452420144,0,,,False,
FederatedInMemory,T7_BurstInsert,Medium,3,03/11/2026 23:43:52,31.5506,25.953,75.781,13.408658981323242,60.309532165527344,1449.0625,650,0,0,,50,1584.755915893834,0,,,False,
FederatedInMemory,T7_BurstInsert,Medium,4,03/11/2026 23:43:52,30.5157,26.056,67.666,6.134310722351074,60.708274841308594,1449.0625,650,0,0,,50,1638.5008372739278,0,,,False,
FederatedInMemory,T7_BurstInsert,Medium,5,03/11/2026 23:43:52,34.4409,27.062,155.818,20.152122497558594,61.11531066894531,1449.0625,649,0,0,,50,1451.7622942489886,0,,,False,
FederatedInMemory,T7_BurstInsert,Medium,6,03/11/2026 23:43:52,30.6952,27.278,98.53,33.90902328491211,61.522911071777344,1449.0625,655,1,0,,50,1628.9191795459876,0,,,False,
FederatedInMemory,T7_BurstInsert,Medium,7,03/11/2026 23:43:52,42.5655,28.063,602.617,0,61.92256164550781,1449.0625,647,0,0,,50,1174.6602295286089,0,,,False,
FederatedInMemory,T7_BurstInsert,Medium,8,03/11/2026 23:43:52,42.8337,26.163,52.538,24.83748435974121,62.321937561035156,1449.0625,689,1,0,,50,1167.3051826015496,0,,,False,
FederatedInMemory,T7_BurstInsert,Medium,9,03/11/2026 23:43:53,38.6687,27.159,95.219,1.2730661630630493,62.729454040527344,1449.0625,651,1,0,,50,1293.0354524460352,0,,,False,
FederatedInMemory,T7_BurstInsert,Medium,10,03/11/2026 23:43:53,48.4515,25.452,29.741,29.198640823364258,63.13591766357422,1449.0546875,655,0,0,,50,1031.9597948463927,0,,,False,
FederatedInMemory,T7_BurstInsert,Medium,0,03/11/2026 23:43:53,33.8501,42.602,1580.359,0,63.903289794921875,1449.0546875,1328,1,0,,100,2954.2010215627133,0,,,True,
FederatedInMemory,T7_BurstInsert,Medium,1,03/11/2026 23:43:53,54.291,50.862,1507.402,18.804967880249023,64.68645477294922,1449.0546875,1387,1,0,,100,1841.9259177395886,0,,,False,
FederatedInMemory,T7_BurstInsert,Medium,2,03/11/2026 23:43:53,63.7807,50.734,592.623,22.58949089050293,65.4622573852539,1449.0546875,1299,0,0,,100,1567.872412814535,0,,,False,
FederatedInMemory,T7_BurstInsert,Medium,3,03/11/2026 23:43:53,62.3376,44.098,461.626,37.3036003112793,66.24603271484375,1449.0546875,1340,1,0,,100,1604.1682708349374,0,,,False,
FederatedInMemory,T7_BurstInsert,Medium,4,03/11/2026 23:43:53,66.0643,43.049,72.997,17.135173797607422,67.02935028076172,1449.0546875,1309,1,0,,100,1513.676826970088,0,,,False,
FederatedInMemory,T7_BurstInsert,Medium,5,03/11/2026 23:43:53,65.6281,46.899,319.733,16.7652530670166,67.8050537109375,1449.0546875,1370,1,0,,100,1523.7375453502389,0,,,False,
FederatedInMemory,T7_BurstInsert,Medium,6,03/11/2026 23:43:53,60.0483,48.483,760.393,20.831195831298828,68.58837127685547,1449.0546875,1330,1,0,,100,1665.3260791729324,0,,,False,
FederatedInMemory,T7_BurstInsert,Medium,7,03/11/2026 23:43:54,54.1858,46.136,618.204,23.04525375366211,69.37195587158203,1449.0625,1301,0,0,,100,1845.5019580775775,0,,,False,
FederatedInMemory,T7_BurstInsert,Medium,8,03/11/2026 23:43:54,56.68,45.14,457.725,30.394819259643555,70.13900756835938,1449.0625,1307,1,0,,100,1764.290755116443,0,,,False,
FederatedInMemory,T7_BurstInsert,Medium,9,03/11/2026 23:43:54,49.8755,47.355,851.066,6.8560895919799805,70.93061828613281,1449.0625,1337,1,0,,100,2004.9924311535722,0,,,False,
FederatedInMemory,T7_BurstInsert,Medium,10,03/11/2026 23:43:54,55.1059,46.547,388.16,13.784425735473633,71.69805145263672,1449.0625,1340,1,0,,100,1814.6877194637962,0,,,False,
FederatedInMemory,T7_BurstInsert,Medium,0,03/11/2026 23:43:54,73.8267,67.019,4722.666,25.991731643676758,55.83171844482422,1449.0625,2780,0,0,,200,2709.0469979018435,0,,,True,
FederatedInMemory,T7_BurstInsert,Medium,1,03/11/2026 23:43:54,104.0125,87.066,5182.044,15.36502456665039,57.396217346191406,1449.0625,2834,2,0,,200,1922.8458118014662,0,,,False,
FederatedInMemory,T7_BurstInsert,Medium,2,03/11/2026 23:43:54,95.7812,90.043,4826.501,22.673885345458984,58.96826934814453,1449.0625,2868,1,0,,200,2088.092444028682,0,,,False,
FederatedInMemory,T7_BurstInsert,Medium,3,03/11/2026 23:43:55,89.1888,94.192,4408.465,2.8294355869293213,60.53807830810547,1449.0625,2950,1,0,,200,2242.4340275909085,0,,,False,
FederatedInMemory,T7_BurstInsert,Medium,4,03/11/2026 23:43:55,92.9242,97.095,4958.1,21.105892181396484,62.10203552246094,1449.0546875,2980,1,0,,200,2152.291867995635,0,,,False,
FederatedInMemory,T7_BurstInsert,Medium,5,03/11/2026 23:43:55,84.492,93.486,5445.314,18.061845779418945,63.65797424316406,1449.0546875,2909,1,0,,200,2367.08800833215,0,,,False,
FederatedInMemory,T7_BurstInsert,Medium,6,03/11/2026 23:43:55,85.5611,96.154,5032.393,15.439467430114746,65.2223129272461,1449.0546875,2943,2,0,,200,2337.510854816032,0,,,False,
FederatedInMemory,T7_BurstInsert,Medium,7,03/11/2026 23:43:55,93.686,95.332,4574.201,19.59020233154297,66.79463958740234,1449.0546875,2924,1,0,,200,2134.790683773456,0,,,False,
FederatedInMemory,T7_BurstInsert,Medium,8,03/11/2026 23:43:55,92.1444,88.693,5174.37,24.74268913269043,68.35882568359375,1449.0546875,2850,1,0,,200,2170.5062922977413,0,,,False,
